campaign_id,advertiser_name,agency_name,industry_vertical,campaign_objective,buy_type,sale_type,contract_status,contract_value_usd,budget_usd,campaign_start_date,campaign_end_date,ad_play_date,ad_play_month,ad_play_quarter,ad_play_year,network,media_type,show_title,genre,content_rating,daypart,ad_format,device_type,ad_duration_seconds,is_sponsorship,state,dma_region,viewer_age_range,viewer_gender,viewer_income_bracket,viewer_interest,subscription_tier,opt_in_ads,days_active_30d,approved_impressions,impressions_delivered,delivery_rate_pct,clicks,ctr_pct,conversions,conversion_rate_pct,completion_rate_pct,viewability_pct,frequency_count,ad_cost_usd,ad_revenue_usd,cpm,roas,error_flag
5319,Taco Bell,Mindshare,Insurance,App Install,Scatter,Scatter,In Flight,1990416.39,1841260.96,2024-03-26,2024-07-14,2024-08-21,8,3,2024,TNT,Social,Looney Tunes,Comedy,TV-Y,Prime Time (7-11pm),Mid-roll,Smart TV,30,No,CA,Los Angeles,55-64,Female,$100-150K,Comedy,Linear (No Sub),No,27,3779287,3563479,94.29,109807,3.081,6584,5.996,66.3,78.8,6,275889.18,421141.67,77.4213,1.526,Skip
5193,EA Sports,IPG Mediabrands,Tech,Subscription Drive,Scatter,Upfront,Executed,217323.33,242015.99,2023-02-21,2023-04-12,2024-10-08,10,4,2024,TNT,Streaming (SVOD),House of the Dragon,News,TV-G,Afternoon (12-4pm),Pre-roll,Smart TV,30,No,FL,Boston,45-54,Female,$30-60K,News,Max Ad-Lite,No,14,2996025,2393987,79.91,86124,3.598,1977,2.296,74.6,98.0,8,46243.93,72782.41,19.3167,1.574,
5635,CVS Health,Spark Foundry,CPG,App Install,Upfront,Direct IO,Executed,1722788.97,1572828.5,2023-08-13,2023-12-14,2024-12-28,12,4,2024,Max,Audio,NBA on TNT,Kids,TV-Y,Early Fringe (4-7pm),Companion Banner,Mobile,30,No,MA,Boston,35-44,Male,$100-150K,True Crime,Max Ad-Lite,No,15,5960381,5246963,88.03,185431,3.534,17283,9.32,71.4,81.8,3,796945.99,1142038.06,151.8871,1.433,Timeout
5937,Under Armour,Zenith,Pharma,Tune-In Promotion,Upfront,Scatter,In Flight,1467019.43,1503338.51,2024-06-22,2024-08-12,2024-10-01,10,4,2024,TBS,Display,True Detective,News,TV-G,Prime Time (7-11pm),Pre-roll,Mobile,15,No,GA,Los Angeles,55-64,Female,$60-100K,News,Max Ultimate,Yes,14,4175141,3703086,88.69,90384,2.441,1736,1.921,65.1,84.4,8,119647.08,172861.04,32.3101,1.445,Ad Block
5601,Lexus,Zenith,Tech,App Install,Open Market,Upfront,Executed,1203361.79,1192065.94,2023-11-28,2024-03-23,2023-09-28,9,3,2023,Cartoon Network,Digital Video,Rick and Morty,Comedy,TV-G,Early Fringe (4-7pm),Post-roll,Desktop,30,No,MA,Dallas,25-34,Male,$30-60K,Drama,Max Ad-Free,No,1,1920006,1629530,84.87,65318,4.008,7802,11.945,85.9,77.8,5,81969.11,117962.34,50.3023,1.439,
5607,Johnson & Johnson,Zenith,Telecom,Subscription Drive,Upfront,Scatter,Executed,1772756.06,1636168.66,2023-01-12,2023-03-22,2023-10-31,10,4,2023,HBO,Programmatic,Barry,Kids,TV-Y7,Afternoon (12-4pm),Post-roll,Mobile,15,No,GA,New York,18-24,Male,$30-60K,Reality TV,Max Ad-Free,Yes,17,5026720,4829287,96.07,255551,5.292,7964,3.116,72.1,83.6,4,413882.45,661190.66,85.7026,1.598,
5887,Under Armour,Assembly,QSR,Subscription Drive,Programmatic Guaranteed,Direct IO,In Flight,717599.99,735833.22,2023-03-30,2023-05-28,2024-05-02,5,2,2024,HBO,Audio,CNN This Morning,True Crime,TV-Y,Early Morning (5-9am),Post-roll,Smart TV,15,No,PA,Tampa,45-54,Non-binary,$30-60K,Animation,Max Ad-Lite,Yes,14,6115391,6090619,99.59,308261,5.061,20430,6.628,73.5,77.7,12,364279.31,581599.66,59.8099,1.597,
5300,Hilton,Omnicom Media Group,Finance,Conversions,Scatter,Scatter,Cancelled,314859.19,291984.65,2023-03-09,2023-08-10,2024-06-27,6,2,2024,Adult Swim,Linear TV,90 Day Fiancé,True Crime,TV-PG,Prime Time (7-11pm),Pause Ad,Mobile,45,No,WA,Tampa,55-64,Male,>$150K,Gaming,Max Ad-Lite,Yes,23,7102229,6774108,95.38,277019,4.089,15889,5.736,86.1,91.1,4,207217.25,291946.42,30.5896,1.409,
5358,Home Depot,Zenith,Telecom,App Install,Upfront,Programmatic,Executed,491957.73,475016.39,2024-02-01,2024-03-07,2023-04-07,4,2,2023,Discovery+,Display,Rick and Morty,Kids,TV-MA,Early Morning (5-9am),Overlay,Smart TV,15,No,AZ,Los Angeles,45-54,Female,$100-150K,Animation,Max Ad-Free,No,17,1172117,1019422,86.97,38662,3.793,2966,7.672,93.6,79.3,12,64738.9,75599.43,63.5055,1.168,Skip
5557,Amazon,Omnicom Media Group,Travel,Conversions,Scatter,Sponsorship,Executed,1537998.06,1425710.75,2023-10-27,2024-04-02,2023-10-23,10,4,2023,CNN,Digital Video,Robot Chicken,Drama,TV-Y,Prime Time (7-11pm),Pre-roll,Smart TV,15,Yes,NY,Los Angeles,35-44,Female,$30-60K,Drama,Linear (No Sub),No,29,4203933,3666374,87.21,92128,2.513,1699,1.844,55.4,87.1,4,261794.87,406481.28,71.4043,1.553,Buffering
5765,BMW,Carat,Finance,Tune-In Promotion,Upfront,Upfront,Cancelled,1134466.38,1223314.76,2023-05-18,2023-09-02,2023-07-11,7,3,2023,Cartoon Network,Streaming (SVOD),And Just Like That,Reality,TV-MA,Prime Time (7-11pm),Overlay,Smart TV,30,No,MI,Los Angeles,65+,Male,<$30K,Documentary,Linear (No Sub),Yes,15,2050396,1832827,89.39,32937,1.797,1043,3.167,60.6,92.8,2,181362.26,205864.8,98.9522,1.135,
5453,Toyota,Hearts & Science,Tech,Subscription Drive,Programmatic Guaranteed,Programmatic,Makegood,686679.11,656554.56,2024-01-09,2024-03-31,2024-01-10,1,1,2024,TBS,FAST,True Detective,Reality,TV-PG,Late Night (11pm-2am),Pre-roll,Smart TV,30,No,MN,Boston,55-64,Male,>$150K,Sports,Linear (No Sub),No,26,3217385,2931455,91.11,133837,4.566,9288,6.94,78.2,100.0,3,202490.84,332329.53,69.0752,1.641,
5885,Louis Vuitton,Assembly,Retail,Direct Response,Programmatic Guaranteed,Programmatic,Executed,1749236.51,1890158.35,2024-02-24,2024-07-25,2023-06-13,6,2,2023,Discovery+,Streaming (SVOD),Looney Tunes,Comedy,TV-G,Prime Time (7-11pm),Pause Ad,Connected Device,30,No,WA,Los Angeles,45-54,Female,$100-150K,True Crime,Max Ad-Lite,Yes,3,2312661,2049398,88.62,66074,3.224,7925,11.994,94.2,89.4,1,198720.29,253385.78,96.9652,1.275,Buffering
5991,Nike,GroupM,Travel,Subscription Drive,Upfront,Scatter,In Flight,271130.32,240426.98,2023-02-04,2023-05-30,2024-03-29,3,1,2024,TBS,Social,Inside the NBA,Reality,TV-PG,Early Morning (5-9am),Mid-roll,Smart TV,30,No,CA,Chicago,65+,Male,$60-100K,Drama,Max Ad-Lite,Yes,3,2729573,2321989,85.07,99562,4.288,10868,10.916,84.2,91.5,6,230818.71,261933.74,99.4056,1.135,
5563,Unilever,Hearts & Science,Tech,Subscription Drive,Scatter,Upfront,Executed,771809.72,757634.53,2023-08-06,2023-12-19,2023-12-18,12,4,2023,truTV,Linear TV,Inside the NBA,Reality,TV-MA,Morning (9am-12pm),Overlay,Smart TV,15,No,IL,Los Angeles,25-34,Female,<$30K,Comedy,Max Ad-Free,No,29,6324288,5873886,92.88,265502,4.52,11888,4.478,67.6,66.5,9,586424.7,909453.46,99.8359,1.551,
5506,Mercedes-Benz,Wavemaker,Telecom,Retargeting,Programmatic Guaranteed,Upfront,Executed,483131.67,415093.19,2023-03-21,2023-04-22,2023-11-21,11,4,2023,truTV,FAST,Curb Your Enthusiasm,Reality,TV-14,Prime Time (7-11pm),Mid-roll,Tablet,30,No,MA,Chicago,45-54,Male,$100-150K,True Crime,Max Ad-Free,No,21,5119972,4750303,92.78,197755,4.163,20645,10.44,66.1,77.6,3,213590.25,294614.44,44.9635,1.379,
5065,DraftKings,Canvas Worldwide,Insurance,Conversions,Scatter,Scatter,Makegood,449239.44,481031.18,2023-05-15,2023-09-19,2024-05-27,5,2,2024,HBO,Linear TV,Game of Thrones,True Crime,TV-MA,Afternoon (12-4pm),Pre-roll,Mobile,15,No,AZ,San Francisco,35-44,Female,$30-60K,Kids & Family,Max Ad-Lite,Yes,8,6313549,6313549,100.0,270489,4.284,6473,2.393,83.5,65.8,3,486085.82,546658.38,76.9909,1.125,
5566,BMW,Mediahub,CPG,App Install,Open Market,Programmatic,In Flight,1010287.23,1043012.37,2023-09-27,2024-03-03,2023-11-26,11,4,2023,Cartoon Network,Linear TV,Barry,Documentary,TV-MA,Morning (9am-12pm),Mid-roll,Smart TV,30,No,CO,Los Angeles,35-44,Female,$100-150K,Kids & Family,Max Ad-Free,Yes,9,3453445,3453445,100.0,132023,3.823,15350,11.627,64.5,63.9,2,212730.49,353283.3,61.5995,1.661,
5952,Heineken,IPG Mediabrands,Insurance,Subscription Drive,Upfront,Upfront,Executed,640259.49,630752.55,2024-04-24,2024-06-28,2023-11-19,11,4,2023,TNT,Digital Video,The Wire,Documentary,TV-Y7,Early Fringe (4-7pm),Mid-roll,Smart TV,15,No,NY,Chicago,55-64,Male,$60-100K,News,Max Ad-Lite,Yes,30,2711064,2237846,82.54,98785,4.414,3938,3.986,75.5,85.6,2,331554.56,526065.66,148.1579,1.587,
5222,Budweiser,Spark Foundry,Retail,Lead Generation,Scatter,Programmatic,Makegood,757068.44,871795.32,2024-06-29,2024-07-15,2024-05-29,5,2,2024,Max,Display,The Last of Us,Animation,TV-G,Overnight (2-5am),Mid-roll,Smart TV,15,No,CA,Philadelphia,35-44,Female,$30-60K,News,Max Ad-Free,Yes,30,7708754,7708754,100.0,242183,3.142,7344,3.032,83.9,74.9,4,666481.14,779197.97,86.4577,1.169,
5466,Target,Mindshare,Pharma,Reach,Open Market,Scatter,Executed,663931.83,605837.87,2024-05-22,2024-10-10,2023-03-07,3,1,2023,Adult Swim,Linear TV,Planet Earth III,News,TV-PG,Early Fringe (4-7pm),Mid-roll,Smart TV,15,No,MI,Dallas,45-54,Male,$100-150K,Drama,Max Ultimate,No,26,7572899,6427080,84.87,196745,3.061,6201,3.152,78.4,77.1,2,31608.38,46450.15,4.918,1.47,
5072,Netflix,Mindshare,Retail,Reach,Open Market,Scatter,In Flight,1247744.21,1457080.73,2024-06-24,2024-08-11,2023-12-03,12,4,2023,TNT,Linear TV,White Lotus,Sports,TV-PG,Prime Time (7-11pm),Overlay,Smart TV,30,No,GA,New York,55-64,Female,$60-100K,Animation,Max Ad-Lite,Yes,16,5022555,4885469,97.27,95592,1.957,10554,11.041,84.6,100.0,10,93644.18,111146.68,19.1679,1.187,Ad Block
5888,Burger King,Zenith,CPG,Brand Awareness,Upfront,Direct IO,Executed,2151322.55,1999801.88,2023-12-23,2024-01-06,2023-07-05,7,3,2023,Discovery+,Programmatic,Anderson Cooper 360,News,TV-Y,Early Fringe (4-7pm),Mid-roll,Mobile,30,No,NC,New York,35-44,Female,$100-150K,News,Max Ad-Free,Yes,19,2006446,1715276,85.49,55634,3.243,6007,10.797,57.9,75.2,9,157420.66,201610.45,91.7757,1.281,
5474,Progressive Insurance,Dentsu,CPG,App Install,Scatter,Upfront,Pending,1146155.17,1236883.26,2023-03-19,2023-09-12,2023-02-14,2,1,2023,Adult Swim,Linear TV,Robot Chicken,Reality,TV-Y,Late Night (11pm-2am),Pause Ad,Smart TV,30,No,OH,New York,35-44,Female,$30-60K,Sports,Max Ultimate,Yes,9,6772295,5889867,86.97,137886,2.341,6102,4.425,93.9,75.3,7,356877.05,508649.56,60.5917,1.425,
5680,Amazon,Zenith,Tech,Retargeting,Open Market,Direct IO,Cancelled,1973193.79,1973650.98,2024-01-25,2024-05-17,2023-02-10,2,1,2023,HBO,Social,Rick and Morty,Drama,TV-MA,Early Fringe (4-7pm),Pre-roll,Smart TV,15,No,IL,New York,45-54,Female,$30-60K,True Crime,Max Ad-Lite,No,2,3213302,3003194,93.46,110410,3.676,7638,6.918,89.6,100.0,5,117968.76,194327.89,39.2811,1.647,
5698,Paramount+,Carat,Gaming,Lead Generation,Upfront,Direct IO,Executed,167713.28,170894.47,2024-06-06,2024-07-30,2023-06-12,6,2,2023,CNN,Programmatic,The Wire,Animation,TV-PG,Late Night (11pm-2am),Pre-roll,Smart TV,30,No,MA,Phoenix,25-34,Male,>$150K,Comedy,Max Ultimate,Yes,21,4138210,3810036,92.07,59104,1.551,7562,12.794,56.3,91.2,12,338153.65,425648.5,88.7534,1.259,Buffering
5655,Citibank,IPG Mediabrands,Tech,Retargeting,Upfront,Sponsorship,Executed,808758.98,928934.21,2023-04-07,2023-09-22,2023-12-04,12,4,2023,Cartoon Network,Digital Video,Teen Titans Go,Animation,TV-PG,Prime Time (7-11pm),Pre-roll,Smart TV,30,Yes,NC,Dallas,35-44,Male,$30-60K,Documentary,Max Ad-Free,Yes,29,1852184,1852184,100.0,74874,4.042,7631,10.192,60.3,73.6,11,119721.1,186213.32,64.6378,1.555,Skip
5019,Gucci,Canvas Worldwide,Healthcare,Lead Generation,Programmatic Guaranteed,Direct IO,Executed,804893.03,773371.85,2023-06-28,2023-09-30,2024-03-15,3,1,2024,HBO,Display,90 Day Fiancé,Comedy,TV-PG,Morning (9am-12pm),Mid-roll,Mobile,30,No,IL,Philadelphia,65+,Female,$60-100K,Gaming,Max Ad-Lite,Yes,4,520898,466876,89.63,16152,3.46,1676,10.376,59.5,90.3,11,28759.7,32793.34,61.6003,1.14,
5522,Budweiser,UM Worldwide,Insurance,Tune-In Promotion,Scatter,Scatter,In Flight,1083816.88,1040893.06,2024-06-05,2024-08-22,2024-09-25,9,3,2024,HBO,Streaming (SVOD),True Detective,True Crime,TV-PG,Afternoon (12-4pm),Post-roll,Mobile,30,No,MA,Atlanta,65+,Female,$30-60K,Gaming,Max Ad-Lite,No,6,5248009,5143843,98.02,131953,2.565,8339,6.32,73.9,73.2,5,361591.07,435966.55,70.2959,1.206,
5984,American Express,Assembly,Tech,Reach,Open Market,Scatter,Executed,89747.25,77070.16,2023-03-17,2023-06-14,2024-04-23,4,2,2024,Bleacher Report,Digital Video,Shark Week,News,TV-G,Early Fringe (4-7pm),Companion Banner,Smart TV,60,No,NY,Dallas,25-34,Female,<$30K,Sports,Max Ad-Free,Yes,14,6060721,5871285,96.87,158898,2.706,14028,8.828,55.0,75.6,9,59575.93,75945.55,10.147,1.275,
5784,Netflix,IPG Mediabrands,Finance,Tune-In Promotion,Upfront,Upfront,In Flight,126372.35,116214.81,2023-11-30,2023-12-17,2024-01-25,1,1,2024,Adult Swim,Display,White Lotus,Sports,TV-MA,Early Fringe (4-7pm),Interactive,Desktop,15,No,CO,Chicago,25-34,Female,$100-150K,Reality TV,Max Ad-Lite,Yes,10,1260138,1089186,86.43,15755,1.446,1992,12.644,74.7,63.1,7,38501.2,55846.85,35.3486,1.451,
5683,Disney+,Havas Media,Entertainment,Reach,Open Market,Direct IO,Executed,1950485.89,1631438.15,2024-01-18,2024-03-02,2023-02-12,2,1,2023,Discovery+,FAST,Curb Your Enthusiasm,Sports,TV-G,Late Night (11pm-2am),Pause Ad,Mobile,30,No,MA,Seattle,35-44,Male,$100-150K,Drama,Max Ad-Lite,No,23,7198007,5801913,80.6,131853,2.273,12407,9.41,52.6,100.0,9,237346.98,345016.83,40.9084,1.454,Ad Block
5415,Chevrolet,Hearts & Science,Travel,Conversions,Scatter,Scatter,Executed,274719.9,229148.03,2023-01-18,2023-03-20,2023-09-26,9,3,2023,CNN,FAST,Curb Your Enthusiasm,Kids,TV-G,Early Fringe (4-7pm),Companion Banner,Smart TV,30,No,PA,Seattle,55-64,Female,$60-100K,News,Max Ultimate,Yes,6,4767010,4251370,89.18,134020,3.152,9149,6.827,74.7,83.5,4,314810.12,459530.19,74.0491,1.46,Buffering
5364,Best Buy,Starcom,Luxury Goods,Conversions,Open Market,Sponsorship,Executed,127157.05,116956.6,2023-05-10,2023-06-22,2024-07-02,7,3,2024,Cartoon Network,Streaming (SVOD),House of the Dragon,Documentary,TV-G,Prime Time (7-11pm),Pause Ad,Desktop,30,Yes,WA,Phoenix,25-34,Female,$30-60K,Gaming,Linear (No Sub),Yes,7,4166067,3912060,93.9,161623,4.131,15590,9.646,97.5,87.8,11,46026.56,57838.27,11.7653,1.257,
5528,Amazon,Dentsu,Luxury Goods,Tune-In Promotion,Upfront,Programmatic,Executed,2028934.53,1725053.94,2023-08-24,2024-01-20,2023-09-07,9,3,2023,Adult Swim,Linear TV,Curb Your Enthusiasm,Drama,TV-G,Late Night (11pm-2am),Overlay,Smart TV,30,No,CA,Philadelphia,35-44,Non-binary,$30-60K,Reality TV,Max Ad-Lite,Yes,24,3269937,3016316,92.24,33828,1.122,2270,6.71,63.2,66.3,6,135767.4,156225.49,45.011,1.151,
5080,Nike,Havas Media,QSR,Subscription Drive,Scatter,Programmatic,Makegood,118043.06,135959.26,2023-04-08,2023-09-10,2024-04-10,4,2,2024,CNN,Streaming (SVOD),90 Day Fiancé,Drama,TV-14,Morning (9am-12pm),Pre-roll,Smart TV,15,No,CA,New York,25-34,Female,>$150K,Gaming,Max Ad-Free,No,15,914960,821675,89.8,28350,3.45,2543,8.97,58.1,100.0,12,8323.49,13750.99,10.1299,1.652,
5796,Rolex,GroupM,Gaming,Direct Response,Scatter,Scatter,Pending,2141083.52,1944599.35,2024-02-23,2024-08-04,2024-04-19,4,2,2024,Max,Streaming (SVOD),True Detective,Sports,TV-Y7,Early Fringe (4-7pm),Mid-roll,Mobile,15,No,PA,Minneapolis,35-44,Female,$30-60K,Drama,Linear (No Sub),No,17,5410311,4914310,90.83,285953,5.819,23088,8.074,70.5,86.2,1,317841.35,425848.59,64.6767,1.34,
5190,Samsung,Canvas Worldwide,QSR,Brand Awareness,Upfront,Direct IO,Executed,2009515.02,1953989.32,2024-05-21,2024-09-05,2023-10-01,10,4,2023,TBS,Linear TV,House of the Dragon,Kids,TV-MA,Overnight (2-5am),Mid-roll,Smart TV,45,No,MA,New York,25-34,Male,$60-100K,News,Max Ad-Free,Yes,22,7630524,6963152,91.25,159800,2.295,15640,9.787,46.1,76.5,10,938378.04,1527765.21,134.7634,1.628,
5148,AT&T,Wavemaker,Healthcare,Reach,Open Market,Upfront,Pending,200789.88,208326.55,2024-06-17,2024-10-25,2024-03-20,3,1,2024,Cartoon Network,Display,Robot Chicken,Documentary,TV-Y7,Late Night (11pm-2am),Mid-roll,Smart TV,15,No,FL,Seattle,25-34,Female,$30-60K,Comedy,Max Ultimate,Yes,13,7216359,6127308,84.91,82994,1.354,8147,9.816,89.0,85.3,3,76337.07,95914.53,12.4585,1.256,
5675,Louis Vuitton,GroupM,Retail,Conversions,Scatter,Direct IO,Cancelled,1468648.45,1421020.37,2024-01-13,2024-06-10,2023-04-29,4,2,2023,TBS,Linear TV,Barry,Drama,TV-14,Late Night (11pm-2am),Mid-roll,Tablet,30,No,PA,San Francisco,65+,Male,>$150K,True Crime,Max Ad-Lite,Yes,16,683699,610931,89.36,13934,2.281,1711,12.279,67.3,81.2,8,46654.42,77505.98,76.3661,1.661,Skip
5443,Google,Publicis Media,QSR,App Install,Upfront,Scatter,Executed,729677.03,716241.18,2024-02-15,2024-04-10,2024-08-01,8,3,2024,Discovery+,Social,Planet Earth III,Documentary,TV-PG,Afternoon (12-4pm),Pause Ad,Desktop,45,No,WA,Tampa,25-34,Male,$100-150K,Reality TV,Max Ultimate,No,10,5232517,4903119,93.7,254494,5.19,33606,13.205,74.6,87.6,3,351321.71,518512.75,71.6527,1.476,
5265,Chase Bank,Wavemaker,Entertainment,App Install,Scatter,Programmatic,In Flight,1473741.88,1250351.78,2023-08-12,2023-09-16,2023-01-27,1,1,2023,truTV,Social,Anderson Cooper 360,Comedy,TV-G,Late Night (11pm-2am),Pre-roll,Smart TV,30,No,PA,Atlanta,55-64,Male,$100-150K,True Crime,Max Ad-Lite,No,27,1055415,883076,83.67,29481,3.338,1873,6.353,87.5,86.9,12,23687.81,40209.63,26.8242,1.697,
5872,Bank of America,Crossmedia,Automotive,Tune-In Promotion,Scatter,Upfront,Executed,1837904.54,1750697.31,2024-05-10,2024-09-24,2023-02-11,2,1,2023,CNN,Display,Game of Thrones,News,TV-14,Overnight (2-5am),Pause Ad,Smart TV,15,No,AZ,Atlanta,25-34,Female,$100-150K,Drama,Max Ad-Free,Yes,3,3411216,2927350,85.82,20002,0.683,1378,6.889,79.2,68.3,9,63718.75,98792.15,21.7667,1.55,
5650,FanDuel,Assembly,Retail,Subscription Drive,Open Market,Programmatic,In Flight,586100.53,530872.1,2023-05-05,2023-06-20,2024-11-06,11,4,2024,Cartoon Network,Linear TV,Curb Your Enthusiasm,Kids,TV-PG,Prime Time (7-11pm),Companion Banner,Smart TV,30,No,AZ,Seattle,55-64,Female,$100-150K,Animation,Max Ad-Lite,No,11,7669344,6605052,86.12,217561,3.294,13410,6.164,72.4,97.4,1,67899.93,93049.04,10.28,1.37,
5509,Eli Lilly,Spark Foundry,Retail,Tune-In Promotion,Upfront,Scatter,Cancelled,1377811.98,1291590.13,2023-09-14,2023-12-07,2024-03-28,3,1,2024,CNN,Display,NBA on TNT,Kids,TV-PG,Morning (9am-12pm),Pre-roll,Smart TV,30,No,TX,Philadelphia,25-34,Female,$60-100K,Comedy,Linear (No Sub),No,16,1255333,1078386,85.9,39164,3.632,904,2.308,56.5,75.2,12,105871.95,157962.02,98.1763,1.492,
5301,Rolex,Spark Foundry,Travel,Direct Response,Scatter,Programmatic,Executed,670409.1,684267.44,2024-02-07,2024-05-04,2023-06-08,6,2,2023,HBO,Audio,Game of Thrones,Reality,TV-MA,Overnight (2-5am),Pause Ad,Smart TV,30,No,CA,Phoenix,35-44,Male,$60-100K,True Crime,Max Ad-Lite,No,12,637531,593376,93.07,16936,2.854,1384,8.172,81.1,79.1,5,9859.18,15131.69,16.6154,1.535,
5466,Target,Mindshare,Pharma,Reach,Open Market,Scatter,Executed,534503.01,605837.87,2024-05-22,2024-10-10,2024-04-17,4,2,2024,Adult Swim,Linear TV,Planet Earth III,News,TV-PG,Early Morning (5-9am),Pre-roll,Connected Device,30,No,MA,Boston,55-64,Male,>$150K,News,Max Ad-Lite,Yes,23,7226220,5938510,82.18,161355,2.717,16346,10.13,78.0,78.3,3,120828.49,171250.29,20.3466,1.417,
5365,Apple,Dentsu,Gaming,Reach,Open Market,Scatter,Makegood,225438.37,209040.32,2024-06-18,2024-07-30,2023-11-06,11,4,2023,Cartoon Network,Linear TV,And Just Like That,Documentary,TV-PG,Prime Time (7-11pm),Pre-roll,Connected Device,15,No,MI,Minneapolis,45-54,Male,$30-60K,Drama,Linear (No Sub),Yes,11,5823680,5244007,90.05,136361,2.6,4216,3.092,67.7,77.6,6,127695.24,187499.1,24.3507,1.468,
5399,Taco Bell,Starcom,Telecom,Conversions,Scatter,Upfront,Executed,740850.5,813971.57,2024-03-27,2024-04-11,2023-09-06,9,3,2023,Max,Streaming (SVOD),White Lotus,Kids,TV-G,Prime Time (7-11pm),Pre-roll,Smart TV,30,No,OH,Philadelphia,45-54,Male,$60-100K,Reality TV,Max Ad-Lite,Yes,17,5524853,5127152,92.8,114133,2.226,8337,7.305,100.0,81.5,1,136793.95,219469.55,26.6803,1.604,Skip
5493,Nike,Canvas Worldwide,QSR,Tune-In Promotion,Scatter,Direct IO,Executed,89175.83,91121.68,2024-03-22,2024-06-23,2024-10-05,10,4,2024,Cartoon Network,Programmatic,Planet Earth III,Documentary,TV-Y,Prime Time (7-11pm),Pre-roll,Smart TV,15,No,MA,Dallas,25-34,Male,$100-150K,Documentary,Linear (No Sub),Yes,25,2324928,2159707,92.89,43786,2.027,4596,10.497,100.0,86.1,6,300229.94,346864.46,139.0142,1.155,
5542,Budweiser,Mindshare,Insurance,Direct Response,Upfront,Scatter,Pending,660034.41,698432.63,2023-10-29,2024-03-03,2023-12-22,12,4,2023,truTV,Digital Video,The Wire,Reality,TV-Y7,Late Night (11pm-2am),Pause Ad,Mobile,15,No,CO,Detroit,25-34,Female,$100-150K,Documentary,Linear (No Sub),Yes,6,6543249,6284857,96.05,236183,3.758,30892,13.08,83.3,83.8,4,796676.02,1209938.8,126.7612,1.519,
5816,Heineken,Hearts & Science,Healthcare,Retargeting,Programmatic Guaranteed,Direct IO,Executed,442468.68,426892.23,2024-02-12,2024-05-29,2023-09-23,9,3,2023,CNN,Digital Video,Rick and Morty,Drama,TV-14,Early Fringe (4-7pm),Overlay,Mobile,30,No,IL,Dallas,65+,Male,$60-100K,Reality TV,Max Ad-Lite,Yes,10,6276277,6092456,97.07,280370,4.602,25779,9.195,74.8,68.4,11,114807.46,163809.05,18.8442,1.427,
5480,Ford,Havas Media,Insurance,Conversions,Upfront,Upfront,Pending,1233442.1,1047659.7,2024-03-23,2024-08-27,2024-12-08,12,4,2024,HBO,Linear TV,White Lotus,Documentary,TV-Y7,Morning (9am-12pm),Pre-roll,Smart TV,45,No,CO,New York,65+,Male,>$150K,Documentary,Max Ad-Free,Yes,20,737576,656104,88.95,18239,2.78,1091,5.982,54.5,75.6,10,46375.79,71814.89,70.6836,1.549,
5168,Best Buy,Crossmedia,Automotive,App Install,Upfront,Upfront,Executed,933662.89,778414.36,2023-07-02,2023-12-02,2023-06-10,6,2,2023,HBO,Digital Video,White Lotus,Reality,TV-Y7,Afternoon (12-4pm),Pre-roll,Smart TV,60,No,GA,Detroit,55-64,Male,$60-100K,Reality TV,Linear (No Sub),Yes,28,7488942,6061488,80.94,287359,4.741,18270,6.358,82.3,80.5,1,524803.63,682446.03,86.58,1.3,
5603,CVS Health,Spark Foundry,QSR,Tune-In Promotion,Upfront,Upfront,Pending,1856987.0,1651723.94,2024-03-20,2024-08-31,2023-05-22,5,2,2023,Adult Swim,Programmatic,The Last of Us,Sports,TV-G,Afternoon (12-4pm),Pause Ad,Smart TV,15,No,TX,Miami,25-34,Male,$30-60K,True Crime,Max Ad-Free,No,2,4793788,4101949,85.57,111898,2.728,5242,4.685,88.8,69.8,4,296123.8,486089.43,72.191,1.642,Skip
5091,Subway,Hearts & Science,Travel,Brand Awareness,Open Market,Upfront,Pending,1829049.79,1598369.21,2023-05-02,2023-07-28,2023-04-14,4,2,2023,TBS,Linear TV,The Wire,Documentary,TV-G,Prime Time (7-11pm),Companion Banner,Smart TV,15,No,TX,Los Angeles,45-54,Female,$60-100K,Reality TV,Max Ultimate,Yes,13,2665392,2591669,97.23,100211,3.867,9180,9.161,81.3,67.0,9,71565.31,82553.56,27.6136,1.154,
5723,Heineken,Mindshare,Pharma,Lead Generation,Scatter,Programmatic,Executed,1736626.62,1564716.09,2023-08-06,2023-09-17,2023-05-08,5,2,2023,Discovery+,Linear TV,CNN This Morning,Drama,TV-PG,Afternoon (12-4pm),Pre-roll,Desktop,30,No,NC,San Francisco,55-64,Female,$100-150K,News,Max Ad-Lite,Yes,21,2619111,2473727,94.45,63796,2.579,8984,14.082,82.2,83.3,7,98809.56,116839.81,39.9436,1.182,
5842,Progressive Insurance,Hearts & Science,Retail,Conversions,Upfront,Direct IO,In Flight,1292521.43,1198604.3,2023-12-15,2024-02-14,2023-08-24,8,3,2023,Cartoon Network,Digital Video,Anderson Cooper 360,True Crime,TV-PG,Morning (9am-12pm),Mid-roll,Smart TV,30,No,CA,New York,55-64,Male,$60-100K,True Crime,Linear (No Sub),Yes,12,7109567,6146244,86.45,243305,3.959,25025,10.285,91.8,100.0,9,167606.23,281959.47,27.2697,1.682,
